Designator,Mid X,Mid Y,Rotation,Layer
C700,152.0,-93.75,270.0,top
J1,144.5,-109.5,0.0,top
J700,134.0,-110.0,0.0,top
J701,134.25,-99.75,0.0,bottom
J702,145.4,-89.88,180.0,top
R701,147.5,-93.75,90.0,top
R702,149.75,-93.75,90.0,top
SW700,114.7375,-101.0,0.0,top
U701,148.8,-100.0,0.0,top
bat- +,119.2,-93.475,270.0,top
